"山形県","26","0.67","55","2.12","9","0.35","41","1.58","104","4.00","5","0.19","6","0.23","91","3.50","8","0.31","51","1.96","1","0.04","-","-","28","3.50","-","-","-","-","13","1.30","-","-","-","-","140","3.59"
"福島県","56","1.17","18","0.64","3","0.11","39","1.39","89","3.18","4","0.14","5","0.18","20","0.71","6","0.21","21","0.75","1","0.04","-","-","14","1.08","-","-","-","-","14","2.00","1","0.14","-","-","192","4.00"
"茨城県","108","1.59","46","1.21","9","0.24","147","3.87","148","3.89","9","0.24","6","0.16","27","0.71","5","0.13","11","0.29","-","-","-","-","81","4.76","-","-","-","-","17","1.31","-","-","-","-","310","4.56"
"栃木県","37","0.79","28","1.04","2","0.07","106","3.93","73","2.70","6","0.22","6","0.22","16","0.59","9","0.33","14","0.52","-","-","-","-","11","0.92","-","-","1","0.14","24","3.43","-","-","-","-","211","4.49"
"群馬県","48","1.07","82","3.28","12","0.48","35","1.40","201","8.04","2","0.08","2","0.08","34","1.36","11","0.44","21","0.84","1","0.04","-","-","26","1.86","-","-","-","-","38","4.22","-","-","-","-","156","3.47"
"埼玉県","686","3.92","199","1.81","23","0.21","305","2.77","447","4.06","32","0.29","48","0.44","41","0.37","37","0.34","74","0.67","9","0.08","1","0.02","27","0.64","-","-","1","0.08","33","2.75","-","-","1","0.08","824","4.71"
"千葉県","756","4.20","110","1.00","11","0.10","309","2.81","398","3.62","32","0.29","66","0.60","47","0.43","31","0.28","100","0.91","6","0.05","1","0.03","34","1.00","-","-","-","-","2","0.22","-","-","-","-","737","4.09"
"東京都","1981","4.76","254","0.97","42","0.16","538","2.05","1151","4.39","63","0.24","66","0.25","51","0.19","90","0.34","158","0.60","16","0.06","-","-","32","0.82","-","-","3","0.12","24","0.96","2","0.08","1","0.04","987","2.37"
"神奈川県","1015","4.21","168","1.19","27","0.19","316","2.24","524","3.72","35","0.25","41","0.29","53","0.38","44","0.31","77","0.55","8","0.06","-","-","65","1.33","-","-","3","0.25","18","1.50","-","-","-","-","960","3.98"
"新潟県","23","0.42","33","1.10","3","0.10","59","1.97","96","3.20","3","0.10","8","0.27","58","1.93","8","0.27","42","1.40","1","0.03","1","0.10","8","0.80","1","0.08","-","-","21","1.62","-","-","-","-","286","5.20"
"富山県","27","0.56","46","1.59","10","0.34","62","2.14","118","4.07","5","0.17","3","0.10","24","0.83","8","0.28","24","0.83","3","0.10","-","-","3","0.43","-","-","-","-","4","0.80","-","-","-","-","197","4.10"
"石川県","54","1.15","68","2.43","3","0.11","41","1.46","200","7.14","2","0.07","4","0.14","31","1.11","9","0.32","24","0.86","-","-","-","-","11","1.57","-","-","-","-","3","0.60","-","-","1","0.20","227","4.83"
"福井県","26","0.67","93","3.72","4","0.16","26","1.04","127","5.08","6","0.24","4","0.16","35","1.40","5","0.20","9","0.36","1","0.04","-","-","1","0.33","1","0.17","1","0.17","3","0.50","-","-","-","-","89","2.28"
"山梨県","34","0.97","11","0.52","1","0.05","17","0.81","79","3.76","1","0.05","4","0.19","12","0.57","4","0.19","2","0.10","-","-","-","-","7","0.78","-","-","-","-","2","0.20","-","-","-","-","169","4.83"
"長野県","117","1.46","57","1.14","2","0.04","78","1.56","141","2.82","5","0.10","4","0.08","36","0.72","7","0.14","58","1.16","1","0.02","-","-","5","0.50","-","-","1","0.08","16","1.33","-","-","-","-","304","3.80"
"岐阜県","38","0.84","38","1.41","2","0.07","19","0.70","174","6.44","1","0.04","1","0.04","43","1.59","6","0.22","11","0.41","1","0.04","-","-","7","0.64","-","-","-","-","12","2.40","-","-","-","-","172","3.82"
"静岡県","138","0.99","141","1.58","19","0.21","96","1.08","256","2.88","9","0.10","24","0.27","96","1.08","23","0.26","68","0.76","7","0.08","-","-","25","1.14","-","-","-","-","9","0.90","-","-","-","-","486","3.50"
"愛知県","179","1.10","148","1.47","18","0.18","106","1.05","441","4.37","13","0.13","15","0.15","237","2.35","15","0.15","22","0.22","4","0.04","-","-","31","0.89","-","-","1","0.07","28","1.87","-","-","-","-","848","5.20"
"三重県","146","2.09","67","1.52","10","0.23","58","1.32","167","3.80","5","0.11","3","0.07","58","1.32","9","0.20","11","0.25","-","-","-","-","6","0.50","-","-","-","-","9","1.00","-","-","-","-","224","3.20"
"滋賀県","36","0.62","24","0.69","6","0.17","80","2.29","139","3.97","11","0.31","5","0.14","57","1.63","7","0.20","4","0.11","1","0.03","1","0.11","-","-","-","-","-","-","3","0.43","-","-","-","-","135","2.33"
"京都府","172","2.61","72","1.85","25","0.64","146","3.74","105","2.69","23","0.59","13","0.33","43","1.10","12","0.31","2","0.05","1","0.03","-","-","9","0.50","-","-","-","-","11","1.57","-","-","-","-","265","4.02"
"大阪府","547","1.88","337","1.82","77","0.42","233","1.26","637","3.44","27","0.15","29","0.16","187","1.01","44","0.24","40","0.22","6","0.03","-","-","53","1.02","-","-","2","0.11","1","0.06","-","-","1","0.06","747","2.57"
"兵庫県","187","1.14","177","1.69","44","0.42","177","1.69","412","3.92","42","0.40","21","0.20","176","1.68","14","0.13","12","0.11","4","0.04","4","0.11","16","0.46","-","-","1","0.07","8","0.57","-","-","-","-","587","3.58"
"奈良県","89","2.12","71","2.96","6","0.25","41","1.71","133","5.54","6","0.25","3","0.13","48","2.00","4","0.17","4","0.17","-","-","-","-","4","0.40","1","0.17","1","0.17","2","0.33","-","-","-","-","134","3.19"
"和歌山県","94","2.09","71","2.63","7","0.26","27","1.00","64","2.37","3","0.11","2","0.07","52","1.93","6","0.22","8","0.30","2","0.07","-","-","5","1.25","-","-","-","-","3","0.27","-","-","-","-","177","3.93"
"鳥取県","40","1.38","42","2.21","2","0.11","67","3.53","86","4.53","5","0.26","1","0.05","10","0.53","2","0.11","-","-","-","-","-","-","1","0.20","-","-","1","0.20","18","3.60","-","-","-","-","90","3.10"
"島根県","50","2.50","35","3.18","6","0.55","9","0.82","66","6.00","-","-","6","0.55","18","1.64","6","0.55","-","-","-","-","-","-","2","0.67","-","-","-","-","10","1.25","-","-","-","-","77","3.85"
"岡山県","32","0.64","55","1.96","1","0.04","35","1.25","108","3.86","3","0.11","7","0.25","55","1.96","14","0.50","5","0.18","2","0.07","-","-","13","1.08","-","-","1","0.20","6","1.20","-","-","-","-","235","4.70"
"広島県","160","1.70","117","2.05","18","0.32","114","2.00","205","3.60","16","0.28","25","0.44","75","1.32","16","0.28","19","0.33","-","-","-","-","33","1.74","-","-","1","0.05","42","2.10","-","-","-","-","356","3.79"
"山口県","93","1.48","124","3.10","4","0.10","106","2.65","140","3.50","9","0.23","6","0.15","84","2.10","16","0.40","3","0.08","3","0.08","-","-","4","0.44","-","-","-","-","8","0.89","-","-","-","-","251","3.98"
"徳島県","6","0.18","41","1.95","6","0.29","12","0.57","57","2.71","1","0.05","-","-","31","1.48","6","0.29","4","0.19","2","0.10","-","-","-","-","-","-","-","-","10","1.43","-","-","-","-","157","4.62"
"香川県","53","1.33","60","2.31","3","0.12","16","0.62","131","5.04","2","0.08","7","0.27","27","1.04","8","0.31","5","0.19","1","0.04","-","-","-","-","-","-","1","0.20","7","1.40","-","-","-","-","133","3.33"
"愛媛県","30","0.81","61","3.05","5","0.25","106","5.30","96","4.80","4","0.20","-","-","78","3.90","9","0.45","14","0.70","1","0.05","-","-","23","2.88","-","-","-","-","7","1.17","-","-","-","-","189","5.11"
"高知県","7","0.18","59","2.95","7","0.35","13","0.65","26","1.30","2","0.10","9","0.45","17","0.85","6","0.30","4","0.20","1","0.05","-","-","-","-","-","-","-","-","13","1.63","-","-","-","-","182","4.79"
"福岡県","261","2.14","195","2.79","51","0.73","216","3.09","367","5.24","14","0.20","38","0.54","151","2.16","25","0.36","3","0.04","3","0.04","3","0.12","30","1.15","-","-","-","-","17","1.13","-","-","-","-","402","3.30"
"佐賀県","13","0.54","46","3.83","4","0.33","24","2.00","57","4.75","2","0.17","6","0.50","71","5.92","4","0.33","5","0.42","-","-","-","-","-","-","-","-","-","-","3","0.50","-","-","-","-","83","3.46"
"長崎県","117","2.29","53","1.71","16","0.52","68","2.19","60","1.94","10","0.32","3","0.10","102","3.29","10","0.32","-","-","1","0.03","-","-","25","3.13","-","-","3","0.25","16","1.33","-","-","-","-","251","4.92"
"熊本県","79","1.10","86","1.79","8","0.17","39","0.81","182","3.79","9","0.19","14","0.29","147","3.06","30","0.63","7","0.15","3","0.06","-","-","10","1.11","-","-","-","-","29","1.93","1","0.07","-","-","285","3.96"
"大分県","158","2.72","151","4.19","23","0.64","71","1.97","259","7.19","11","0.31","20","0.56","109","3.03","16","0.44","-","-","1","0.03","-","-","1","0.20","-","-","-","-","7","0.64","-","-","-","-","302","5.21"
"宮崎県","90","3.21","36","2.40","5","0.33","32","2.13","95","6.33","2","0.13","1","0.07","62","4.13","8","0.53","5","0.33","-","-","-","-","12","2.00","-","-","-","-","4","0.57","-","-","-","-","149","5.32"
"鹿児島県","79","1.39","70","2.26","24","0.77","63","2.03","126","4.06","6","0.19","3","0.10","114","3.68","8","0.26","17","0.55","1","0.03","-","-","8","1.14","-","-","2","0.17","12","1.00","-","-","-","-","275","4.82"
"沖縄県","647","14.38","4","0.16","6","0.24","36","1.44","88","3.52","23","0.92","53","2.12","26","1.04","8","0.32","7","0.28","2","0.08","-","-","44","5.50","-","-","1","0.14","-","-","-","-","-","-","120","2.67"
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
